\ufeffvideo,path,fps,effective_fps,num_frames,duration_s,reference_frame_count,clean_reference_frame_count,reference_spike_frame_count,reference_spike_duration_s,reference_spike_fraction,reference_mode,reference_platform_start_s,reference_platform_end_s,reference_platform_duration_s,highpass_abs_detected,highpass_abs_base_mean,highpass_abs_active_mean,highpass_abs_active_median,highpass_abs_delta_mean,highpass_abs_delta_median,highpass_abs_active_p90,highpass_abs_active_p95,highpass_abs_snr_mean,highpass_abs_snr_median,highpass_abs_snr_p90,highpass_abs_snr_mean_db,highpass_abs_snr_median_db,highpass_abs_snr_p90_db,highpass_abs_active_fraction_above,highpass_abs_active_peak,highpass_abs_pre_transient_peak,highpass_abs_active_peak_over_pre,highpass_abs_relative_gain,highpass_abs_peak_detected,highpass_abs_pulse_detected,highpass_abs_persistent_detected,highpass_abs_transient_suppressed,highpass_topk_detected,highpass_topk_base_mean,highpass_topk_active_mean,highpass_topk_active_median,highpass_topk_delta_mean,highpass_topk_delta_median,highpass_topk_active_p90,highpass_topk_active_p95,highpass_topk_snr_mean,highpass_topk_snr_median,highpass_topk_snr_p90,highpass_topk_snr_mean_db,highpass_topk_snr_median_db,highpass_topk_snr_p90_db,highpass_topk_active_fraction_above,highpass_topk_active_peak,highpass_topk_pre_transient_peak,highpass_topk_active_peak_over_pre,highpass_topk_relative_gain,highpass_topk_peak_detected,highpass_topk_pulse_detected,highpass_topk_persistent_detected,highpass_topk_transient_suppressed,mean_removed_abs_detected,mean_removed_abs_base_mean,mean_removed_abs_active_mean,mean_removed_abs_active_median,mean_removed_abs_delta_mean,mean_removed_abs_delta_median,mean_removed_abs_active_p90,mean_removed_abs_active_p95,mean_removed_abs_snr_mean,mean_removed_abs_snr_median,mean_removed_abs_snr_p90,mean_removed_abs_snr_mean_db,mean_removed_abs_snr_median_db,mean_removed_abs_snr_p90_db,mean_removed_abs_active_fraction_above,mean_removed_abs_active_peak,mean_removed_abs_pre_transient_peak,mean_removed_abs_active_peak_over_pre,mean_removed_abs_relative_gain,mean_removed_abs_peak_detected,mean_removed_abs_pulse_detected,mean_removed_abs_persistent_detected,mean_removed_abs_transient_suppressed,raw_abs_detected,raw_abs_base_mean,raw_abs_active_mean,raw_abs_active_median,raw_abs_delta_mean,raw_abs_delta_median,raw_abs_active_p90,raw_abs_active_p95,raw_abs_snr_mean,raw_abs_snr_median,raw_abs_snr_p90,raw_abs_snr_mean_db,raw_abs_snr_median_db,raw_abs_snr_p90_db,raw_abs_active_fraction_above,raw_abs_active_peak,raw_abs_pre_transient_peak,raw_abs_active_peak_over_pre,raw_abs_relative_gain,raw_abs_peak_detected,raw_abs_pulse_detected,raw_abs_persistent_detected,raw_abs_transient_suppressed,temporal_abs_detected,temporal_abs_base_mean,temporal_abs_active_mean,temporal_abs_active_median,temporal_abs_delta_mean,temporal_abs_delta_median,temporal_abs_active_p90,temporal_abs_active_p95,temporal_abs_snr_mean,temporal_abs_snr_median,temporal_abs_snr_p90,temporal_abs_snr_mean_db,temporal_abs_snr_median_db,temporal_abs_snr_p90_db,temporal_abs_active_fraction_above,temporal_abs_active_peak,temporal_abs_pre_transient_peak,temporal_abs_active_peak_over_pre,temporal_abs_relative_gain,temporal_abs_peak_detected,temporal_abs_pulse_detected,temporal_abs_persistent_detected,temporal_abs_transient_suppressed
IMG_0348.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0348.MOV,30.0,30.0,506,16.83333396911621,150,143,7,0.23333311080932617,0.04666666666666667,auto_platform,0.1666666716337204,5.0,4.766662120819092,True,0.0005288223037496209,0.0008176380069926381,0.0007212047348730266,0.0002888157032430172,0.00019896833691745996,0.0011813046876341105,0.0012162105413153768,8.715747942547253,6.004375294168939,19.889060827591223,18.806093241159168,15.569356586457609,25.972285519678625,0.5758426966292135,0.0006939741433598101,0.00022266950691118836,3.1166105902259953,1.5461488692802212,True,True,True,False,False,0.0030459673143923283,0.003166777081787586,0.0031651004683226347,0.00012080976739525795,0.0001299257855862379,0.0032675813417881727,0.0032988404855132103,1.2650517949195013,1.360509599562793,2.4336315475451706,2.042166143236475,2.674032208937236,7.725096531449841,0.0,0.0002636658027768135,0.0004993623588234186,0.5280049609627252,1.0396622008464853,False,False,False,False,True,0.0005132215446792543,0.0008372321026399732,0.0007472105789929628,0.00032401055796071887,0.00024380080867558718,0.0012342423433437943,0.0012667147675529122,7.754087227486457,5.834540542445618,17.489984140029915,17.790613643516586,15.320133239377567,24.85578831318632,0.5561797752808989,0.0007633049972355366,0.0002266775700263679,3.3673600663124557,1.6313268827465421,True,True,True,False,True,0.0004815261927433312,0.0006991575355641544,0.0006032715318724513,0.0002176313428208232,0.00012746208813041449,0.001012682681903243,0.0010534112807363272,10.69033828973131,6.2611057008986135,26.371920791629798,20.579828968607757,15.933020713394416,28.422835253302132,0.5955056179775281,0.0005776018369942904,0.00017794925952330232,3.2458794070938737,1.4519615881764247,True,True,True,False,False,0.00022742564033251256,0.00023997269454412162,0.00023573663202114403,1.2547054211609066e-05,1.1488955351524055e-05,0.0003146701492369175,0.0003412649384699762,0.19744402492910373,0.18079347937596635,1.4229138271523518,-14.091120087835447,-14.856344742932565,3.063571992895429,0.0,0.00011701726180035621,8.326520037371665e-05,1.4053561544937285,1.0551699192459758,False,False,False,False
IMG_0349.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0349.MOV,30.0,30.0,493,16.399999618530273,150,146,4,0.1333332061767578,0.02666666666666667,auto_platform,0.06666667014360428,5.0,4.86666202545166,True,0.0005149355274625123,0.0006129272514954209,0.0005891903419978917,9.799172403290868e-05,7.782556349411607e-05,0.0007541825762018561,0.0007972362218424678,4.257624623882237,3.381428776462599,10.550146400618607,12.583347378951114,10.582004884968262,20.46516972450297,0.31486880466472306,0.0002858714433386922,0.00014020490925759077,2.038954590480682,1.1902990157152102,True,True,False,False,False,0.0030486236792057753,0.0032087580766528845,0.003211076371371746,0.00016013439744710922,0.00017092307098209858,0.003277953015640378,0.0033013280481100082,1.6604070688770016,1.7722730395047004,2.465705897508149,4.404291472782252,4.970612617561009,7.838825478393877,0.0,0.00026117474772036076,0.0004143090918660164,0.6303862330031178,1.0525267839843149,False,False,False,False,True,0.000500711495988071,0.0006065170746296644,0.0005776313482783735,0.00010580557864159346,8.301995694637299e-05,0.0007746159099042416,0.0008149328059516847,3.7209201402771126,2.919606260961948,9.847065399578801,11.413006982751781,9.306485726081469,19.866136446176377,0.2915451895043732,0.0003203214146196842,0.00015180616173893213,2.110068596362744,1.2113104641881722,True,True,False,False,False,0.0004738657153211534,0.0005316754104569554,0.000515824300237,5.780969513580203e-05,4.468252882361412e-05,0.0006065177731215954,0.0006297341315075755,3.075021956345454,2.37675976105536,7.200940545303026,9.756964421647446,7.519705723576693,17.147784503507836,0.18658892128279883,0.00015859236009418964,0.0001116553321480751,1.420374262859812,1.1219959437171407,False,False,False,False,False,0.00022336748952511698,0.00023970523034222424,0.00023275802959688008,1.633774081710726e-05,1.595690264366567e-05,0.0003048406506422907,0.0003488391521386802,0.2631201382157568,0.2569867202630824,1.4178809604607692,-11.596918227850333,-11.801786363372111,3.0327954154579952,0.0,0.0001320380251854658,4.606650327332318e-05,2.8662480501733283,1.073142877022263,False,False,False,False
IMG_0350.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0350.MOV,30.0,30.0,496,16.5,150,131,19,0.6333327293395996,0.12666666666666668,auto_platform,0.5666666626930237,5.0,4.366662502288818,True,0.0005088929319754243,0.0006175540038384497,0.0005986992619000375,0.00010866107186302543,9.436707478016615e-05,0.0007386405486613512,0.0008158744894899428,4.31511514716178,3.7474763205957724,9.304781764612231,12.699847783688497,11.474777946525986,19.374123831901805,0.35260115606936415,0.0003115423023700714,0.0002736961469054222,1.1382779987682006,1.213524427311702,True,True,False,False,False,0.003040141658857465,0.0032295607961714268,0.003226460888981819,0.00018941913731396198,0.00020693917758762836,0.0033018910326063633,0.0033342204988002777,2.0660604302149803,2.257157604758637,3.0799004236629033,6.302860401030114,7.071237690082576,9.770733510834816,0.0,0.0003146987874060869,0.0007805658970028162,0.4031674822259773,1.062306023392722,False,False,False,False,True,0.0004932421143166721,0.0006118398741818964,0.0005916348309256136,0.00011859775986522436,0.0001048432313837111,0.000745164230465889,0.0008290018304251134,3.758452103459654,3.322560763166323,8.188022769369402,11.500180402081464,10.429458641755335,18.26358083368757,0.30346820809248554,0.0003422102308832109,0.0002835539635270834,1.2068610384651703,1.2404453237524686,True,True,False,False,False,0.00046339197433553636,0.0005306435632519424,0.0005216707941144705,6.725158891640604e-05,6.381393177434802e-05,0.000590950483456254,0.0006386825116351247,3.697024767158234,3.508046279066535,7.31656190649611,11.357047200286178,10.901306281169962,17.286141031548475,0.23410404624277456,0.00018082564929500222,0.00024078733986243606,0.7509765646246581,1.1451289462076657,False,False,False,False,False,0.0002260601904708892,0.0002442236291244626,0.00023807698744349182,1.8163438653573394e-05,1.5105862985365093e-05,0.00032190390629693866,0.00035424326779320836,0.27292853015633706,0.22698460682320232,1.486589585074648,-11.279021273276143,-12.880071878024568,3.4438217169175953,0.0,0.00013127214333508164,0.00013822507753502578,0.9496984604824527,1.0803477985917753,False,False,False,False
IMG_0351.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0351.MOV,30.0,30.0,469,15.600000381469727,150,116,2,0.0666666030883789,0.01694915254237288,auto_platform,1.100000023841858,5.0,3.8666629791259766,True,0.0005137423286214471,0.0006264529656618834,0.0006089702947065234,0.00011271063704043627,9.784579742699862e-05,0.0007360251038335264,0.000757247325964272,4.601093272725328,3.99427819882071,9.180931764907157,13.257220746231958,12.02876619820036,19.257735192265805,0.3730407523510972,0.0002461228286847472,0.00020758091704919934,1.1856717475933154,1.219391377274438,True,True,False,False,False,0.003021511249244213,0.0032488866709172726,0.0032472084276378155,0.00022737542167305946,0.00023577013052999973,0.0033185125794261694,0.0033479335252195597,2.6860510101666035,2.7852201113795805,3.6275564885082163,8.58228511991916,8.897190448939451,11.192283680397516,0.009404388714733543,0.0003364952281117439,0.0006403080187737942,0.5255208715894901,1.075252217488826,False,False,False,False,True,0.0004970539594069123,0.0006140029872767627,0.0006010540528222919,0.0001169490278698504,0.00011161819566041231,0.0007494989549741149,0.0007702460861764848,3.6821844751661876,3.514341202256271,8.188185218551178,11.322110851962826,10.916878484468842,18.263753158766217,0.2884012539184953,0.0002808102290146053,0.0002434651250950992,1.1533899522772257,1.235284370351651,True,True,False,False,False,0.0004681527498178184,0.0005383299430832267,0.0005298325559124351,7.017719326540828e-05,6.568367825821042e-05,0.0005908257444389164,0.0006001357105560601,3.8795803531555317,3.6311669908170954,7.003031336954848,11.775695026495587,11.200924435832961,16.905721394405553,0.31974921630094044,0.00013598683290183544,0.0001652271021157503,0.8230298247715407,1.1499023412608764,False,False,False,False,False,0.00022144144168123603,0.00024266363470815122,0.00023956630320753902,2.1222193026915193e-05,1.595690264366567e-05,0.00030654272995889187,0.0003413926751818508,0.3607682371725773,0.2712605445718391,1.409831255928529,-8.855434113727586,-11.332267414178487,2.9833426927576356,0.0,0.00011778327461797744,0.00018064920732285827,0.6519999526345768,1.095836591677652,False,False,False,False
IMG_0352.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0352.MOV,30.0,30.0,477,15.866666793823242,150,50,6,0.19999980926513672,0.10714285714285714,auto_platform,1.899999976158142,3.6666667461395264,1.6666650772094727,True,0.00046582811046391726,0.0007051825523376465,0.0006832773797214031,0.00023935444187372923,0.00022366002667695284,0.0008688229136168957,0.0008981398423202336,8.986691979503595,8.397436672320804,15.363844098220964,19.0719971284731,18.48293474752839,23.729997831844187,0.9113149847094801,0.0004385224892757833,0.00034571613650768995,1.2684466907029346,1.5138256719530228,True,True,True,False,True,0.0029380577616393566,0.0033841063268482685,0.0033847352024167776,0.0004460485652089119,0.00045933271758258343,0.0034374305978417397,0.003456742037087679,5.463676805522815,5.62639521976335,6.271864417957882,14.749700029687071,15.004604708499143,15.9479332283198,0.8593272171253823,0.0005313395522534847,0.0008169068023562431,0.6504286054674986,1.1518174935267538,True,True,True,False,True,0.0004418414901010692,0.0007117818458937109,0.000688557920511812,0.00026994035579264164,0.00025289616314694285,0.0009192650322802365,0.0009506240603514016,8.701473432883429,8.152057288505887,15.588854939362863,18.79185597096952,18.225344460189582,23.856284315605244,0.7920489296636085,0.0005149623029865324,0.0003742794506251812,1.3758765065150125,1.6109438833616418,True,True,True,False,True,0.0004204966244287789,0.0005915837828069925,0.000576108053792268,0.00017108715837821364,0.0001592863118276,0.0006965132779441774,0.0007197819650173187,10.191312153045388,9.48835985663968,16.660652831877766,20.164602078833248,19.543822948711576,24.433840296430134,0.9724770642201835,0.0003029602230526507,0.0002686650841496885,1.1276501522760376,1.40686927894041,True,True,True,False,False,0.00023241760209202766,0.00024266334366984665,0.00023828975099604577,1.024574157781899e-05,1.2127260561101139e-05,0.0003120744659099728,0.00034713707282207906,0.19817146196071764,0.23456349515732672,1.6616954127242223,-14.059177734183965,-12.59479151408839,4.411028419096108,0.0,0.00012097458238713443,0.0001649050391279161,0.7336014898446795,1.0440833288253362,False,False,False,False
IMG_0353.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0353.MOV,30.0,30.0,480,15.966666221618652,150,145,0,0.0,0.0,auto_platform,0.1666666716337204,5.0,4.833328723907471,True,0.0005148135824128985,0.0006354868528433144,0.0006358433747664094,0.00012067327043041587,0.00012354640057310462,0.0007082262309268117,0.000724887999240309,4.873054769099138,4.989078147715907,7.912058698051273,13.756025850379297,13.960406133528005,17.965790010976608,0.49696969696969695,0.00021259102504700422,0.00025034009013324976,0.8492088699570546,1.2344018777920114,True,True,False,False,False,0.0030521757435053587,0.0032430586870759726,0.003243512474000454,0.00019088294357061386,0.00020567933097481728,0.003317949129268527,0.003352463012561202,1.8139173545581992,1.954524070879724,2.6618787369401558,5.1723499182414,5.820820466824683,8.50376534225251,0.0,0.0003146298695355654,0.0007738161366432905,0.4065951259434665,1.0625399582500412,False,False,False,False,True,0.000499340589158237,0.0006309146410785615,0.0006332261255010962,0.00013157405192032456,0.00013927847612649202,0.000729885941836983,0.0007474665180779994,4.301655545495254,4.553542438295191,7.713718999701145,12.672712627398443,13.166987769731852,17.74527628120975,0.4303030303030303,0.00025351886870339513,0.00024532171664759517,1.033413886743566,1.263495607561415,True,True,False,False,True,0.00047301186714321375,0.0005501278210431337,0.0005484869470819831,7.711595389991999e-05,7.935496978461742e-05,0.0005963941803202033,0.0006183221703395247,3.9580855967133517,4.0730062593759,6.531912883349896,11.949703638631977,12.198301550162501,16.30080767765293,0.3090909090909091,0.00014919019304215908,0.0002545906463637948,0.5860002917348944,1.163031753020631,True,True,False,False,False,0.00022518084733746946,0.00023651547962799668,0.00023063042317517102,1.1334632290527225e-05,5.53172139916569e-06,0.00030815970967523754,0.0003355417284183204,0.1943501448999087,0.09485008670041031,1.4242119644445355,-14.228302624790407,-20.459245355919116,3.0714925969443163,0.0,0.00011044302664231509,0.0002898795501096174,0.3809962675895946,1.0503356854037433,False,False,False,False
IMG_0354.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0354.MOV,30.0,30.0,476,15.833333015441895,150,144,6,0.19999980926513672,0.04,auto_platform,0.1666666716337204,5.0,4.799995422363281,True,0.0005457376246340573,0.000764840398915112,0.0006479774601757526,0.00021910277428105474,0.00011022307444363832,0.0011489579919725657,0.0011845973785966635,4.281128678439541,2.1536886813725693,11.94252923372463,12.631165633520398,6.663658512818696,21.5419262610375,0.3895705521472393,0.0006468429928645492,0.00015948747750371695,4.055760383127723,1.4014800599976471,True,True,False,False,False,0.003022074233740568,0.0031456216238439083,0.003154745325446129,0.00012354739010334015,0.00015438045375049114,0.0032429476268589497,0.0032621948048472404,0.9466126431886043,1.1828537151547451,1.8586544229306918,-0.47655398573202223,1.4586207652657106,5.38397298999743,0.0,0.00026182993315160275,0.000668984604999423,0.39138409343788794,1.0408816529799203,False,False,False,False,True,0.0005393534665927291,0.0007714853272773325,0.0006534062558785081,0.00023213186068460345,0.00011988903861492872,0.0011810779105871916,0.001210196758620441,3.792044311810219,1.9584754354157037,10.578379186845316,11.577468072593891,5.8383625737888565,20.488382608930635,0.3619631901840491,0.0006766795413568616,0.00015470461221411824,4.3740101324213025,1.4303891141203853,True,True,False,False,True,0.00048535887617617846,0.0006465902552008629,0.0005492889904417098,0.00016123137902468443,7.117539644241333e-05,0.000960260396823287,0.000993652269244194,5.1749438939578285,2.284472696616356,15.475167851062688,14.278112911848265,7.175719437112536,23.79270736566213,0.3895705521472393,0.0005155386752448976,0.0001706249313428998,3.0214733051457467,1.332190028736921,True,True,False,False,False,0.00022002795594744384,0.00023969680478330702,0.0002333963057026267,1.9668848835863173e-05,9.574141586199403e-06,0.00031190423760563135,0.0003309461462777108,0.2992109930569514,0.14564596207843405,1.3399424083815994,-10.480449089395554,-16.734031026955385,2.541722649989021,0.0,0.00010712398216128349,5.012593464925885e-05,2.1370969521237124,1.0893924990175399,False,False,False,False
IMG_0355.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0355.MOV,30.0,30.0,513,17.066667556762695,150,148,2,0.0666666030883789,0.013333333333333334,auto_platform,0.03333333507180214,5.0,4.933328628540039,False,0.0005365638062357903,0.0006310921744443476,0.0005967265460640192,9.452836820855737e-05,6.808305624872446e-05,0.0008052937919273973,0.0008655240526422858,1.8156173847503831,1.307679195936147,5.31365459417407,5.180486650231102,2.330024290729149,14.507866407132045,0.11570247933884298,0.0003368805628269911,0.00015969807282090187,2.109484209022333,1.176173582917774,True,False,False,False,False,0.0030197082087397575,0.0031962809152901173,0.0031970380805432796,0.00017657270655035973,0.00018702703528106213,0.003275505267083645,0.003316443646326661,1.6484321805251623,1.7460307972205664,2.4785779611364007,4.341421683759148,4.8410379940919555,7.884051674900864,0.0,0.0003064326010644436,0.00044815661385655403,0.6837623089559637,1.058473433307005,False,False,False,False,False,0.0005269513931125402,0.0006277235806919634,0.0005949066253378987,0.00010077218757942319,7.339008152484894e-05,0.0008175933035090566,0.0008780974894762039,1.6023049073902231,1.166922050673489,4.707700174229193,4.094903256150466,1.3408369307956622,13.456175910852652,0.09090909090909091,0.0003565809456631541,0.00017030414892360568,2.093788952981455,1.1912362105813836,False,False,False,False,False,0.0004795502172783017,0.0005421318928711116,0.0005208281800150871,6.258167559280992e-05,4.7149776946753263e-05,0.000631757196970284,0.0006787650054320693,2.457334744205597,1.8513851534859271,6.207128666622145,7.809286423529539,5.3499355347920705,15.857814958053817,0.15702479338842976,0.00020508660236373544,0.00011730298865586519,1.7483493363106315,1.1305007762231736,False,False,False,False,False,0.00022274110233411193,0.00024335610214620829,0.00024084284086711705,2.0614999812096357e-05,1.5318626537919044e-05,0.0003080745809711516,0.0003441584703978151,0.3250837319187991,0.24156373166178902,1.3017599565285884,-9.760095264932785,-12.339365401144802,2.2906181613527328,0.0,0.0001186342560686171,0.0,11863.42560686171,1.0925513953018595,False,False,False,False
IMG_0356.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0356.MOV,30.0,30.0,473,15.733333587646484,150,144,6,0.19999980926513672,0.04,auto_platform,0.1666666716337204,5.0,4.799995422363281,False,0.0005084224394522607,0.0005920644616708159,0.0005636767600663006,8.364202221855521e-05,6.53443275950849e-05,0.0006900331936776638,0.0008100432460196316,2.3655661202415184,1.848070185402625,5.421686538729842,7.47870183149817,5.334369213810131,14.68268809434255,0.11764705882352941,0.0003117108135484159,0.00017113314243033528,1.821452052604637,1.1645128454768152,True,False,False,False,False,0.0030315190088003874,0.003193711396306753,0.0031891134567558765,0.00016219238750636578,0.00017834710888564587,0.003271899651736021,0.003296834882348776,1.6062805592695355,1.7662696641277096,2.586146956872316,4.116428062950297,4.941140198897248,8.253063997471752,0.0,0.0002860685344785452,0.0005984564777463675,0.47801059077145497,1.0535020189665734,False,False,False,False,False,0.0004979841760359704,0.0005841524689458311,0.0005573445232585073,8.616829290986061e-05,7.097475463524461e-05,0.0007043143268674612,0.0008234085398726165,2.0202907965379544,1.6640650375437054,5.109900292870926,6.108277708163126,4.423405920997644,14.168248520586902,0.11145510835913312,0.0003370387712493539,0.00017530441982671618,1.9225914074642718,1.1730341987887511,True,False,False,False,False,0.00046254892367869616,0.0005144496681168675,0.0004988000146113336,5.190074443817139e-05,4.110313602723181e-05,0.0005662657204084098,0.0006277841166593134,2.423630552824431,1.9194101620482937,5.069884160209297,7.689328373431757,5.663355795702997,14.099960728455187,0.10526315789473684,0.00017008723807521164,0.00014899051166139543,1.1415977848425802,1.1122059565621725,False,False,False,False,False,0.00021922122687101364,0.0002368906862102449,0.000229353885515593,1.7669459339231253e-05,8.5103529272601e-06,0.0003033938992302865,0.0003363289579283446,0.2737916836719738,0.13186956159002816,1.2791338680328035,-11.251594950937838,-17.597108753063136,2.1383199608101924,0.0,0.00011548542534001172,6.821894203312695e-05,1.692864502119254,1.0806010421136256,False,False,False,False
IMG_0357.MOV,data/distance_layout\sparse_uniform\distance_6\IMG_0357.MOV,30.0,30.0,480,15.966666221618652,150,141,9,0.2999997138977051,0.06,auto_platform,0.30000001192092896,5.0,4.699995517730713,False,0.0005212243413552642,0.0005986628821119666,0.0005957674002274871,7.743854075670242e-05,7.659121183678508e-05,0.0006630056886933744,0.0006926824571564794,2.5004659415137382,2.4731059591998985,4.644208986603932,7.9604188692283735,7.864854478540208,13.338235089921325,0.08484848484848485,0.00017350626876577735,0.0002602103049866855,0.6667924576417347,1.1485704611479775,False,False,False,False,False,0.003039682051166892,0.0032202915754169226,0.0032239872962236404,0.00018060952425003052,0.00021268357522785664,0.0032855933532118797,0.003328072838485241,1.6692407884146432,1.9656776145687263,2.5350570178154994,4.450379765784769,5.870245837627652,8.07975463626018,0.0,0.00031676911748945713,0.0008133784867823124,0.38944860558407574,1.0594172420700043,False,False,False,False,False,0.0005103217554278672,0.0005891721230000257,0.0005839693476445973,7.885036757215858e-05,7.85997835919261e-05,0.0006707694847136736,0.0007060611969791353,1.9098942262141338,1.9038246426248147,4.0062762319736445,5.620186316226288,5.592538878368094,12.054817810214388,0.04242424242424243,0.00020069163292646408,0.00023698899894952774,0.8468394474682176,1.1545110839063648,False,False,False,False,False,0.0004729778738692403,0.0005230914102867246,0.0005208970396779478,5.0113536417484283e-05,5.318690091371536e-05,0.0005580361466854811,0.0005726449307985604,2.398186271074828,2.545262312156188,4.322556490787944,7.597658248802656,8.114650938575314,12.714813554140342,0.051515151515151514,0.00010493479203432798,0.00027041765861213207,0.3880471141303646,1.1059532362635185,False,False,False,False,False,0.00022709649056196213,0.0002392529568169266,0.00023360905470326543,1.2156466254964471e-05,4.680710844695568e-06,0.0003073512052651495,0.00034064793726429343,0.17182844553020013,0.0661606137467734,1.108486470237175,-15.298098775847826,-23.588009493051956,0.8946079330030003,0.0,0.00011171959340572357,0.00025561676011420786,0.437058952456044,1.0535299608764657,False,False,False,False
