\ufeffvideo,path,fps,effective_fps,num_frames,duration_s,reference_frame_count,clean_reference_frame_count,reference_spike_frame_count,reference_spike_duration_s,reference_spike_fraction,reference_mode,reference_platform_start_s,reference_platform_end_s,reference_platform_duration_s,highpass_abs_detected,highpass_abs_base_mean,highpass_abs_active_mean,highpass_abs_active_median,highpass_abs_delta_mean,highpass_abs_delta_median,highpass_abs_active_p90,highpass_abs_snr_mean,highpass_abs_snr_median,highpass_abs_snr_p90,highpass_abs_snr_mean_db,highpass_abs_snr_median_db,highpass_abs_snr_p90_db,highpass_abs_active_fraction_above,highpass_abs_relative_gain,highpass_abs_peak_detected,highpass_abs_persistent_detected,highpass_topk_detected,highpass_topk_base_mean,highpass_topk_active_mean,highpass_topk_active_median,highpass_topk_delta_mean,highpass_topk_delta_median,highpass_topk_active_p90,highpass_topk_snr_mean,highpass_topk_snr_median,highpass_topk_snr_p90,highpass_topk_snr_mean_db,highpass_topk_snr_median_db,highpass_topk_snr_p90_db,highpass_topk_active_fraction_above,highpass_topk_relative_gain,highpass_topk_peak_detected,highpass_topk_persistent_detected,mean_removed_abs_detected,mean_removed_abs_base_mean,mean_removed_abs_active_mean,mean_removed_abs_active_median,mean_removed_abs_delta_mean,mean_removed_abs_delta_median,mean_removed_abs_active_p90,mean_removed_abs_snr_mean,mean_removed_abs_snr_median,mean_removed_abs_snr_p90,mean_removed_abs_snr_mean_db,mean_removed_abs_snr_median_db,mean_removed_abs_snr_p90_db,mean_removed_abs_active_fraction_above,mean_removed_abs_relative_gain,mean_removed_abs_peak_detected,mean_removed_abs_persistent_detected,raw_abs_detected,raw_abs_base_mean,raw_abs_active_mean,raw_abs_active_median,raw_abs_delta_mean,raw_abs_delta_median,raw_abs_active_p90,raw_abs_snr_mean,raw_abs_snr_median,raw_abs_snr_p90,raw_abs_snr_mean_db,raw_abs_snr_median_db,raw_abs_snr_p90_db,raw_abs_active_fraction_above,raw_abs_relative_gain,raw_abs_peak_detected,raw_abs_persistent_detected,temporal_abs_detected,temporal_abs_base_mean,temporal_abs_active_mean,temporal_abs_active_median,temporal_abs_delta_mean,temporal_abs_delta_median,temporal_abs_active_p90,temporal_abs_snr_mean,temporal_abs_snr_median,temporal_abs_snr_p90,temporal_abs_snr_mean_db,temporal_abs_snr_median_db,temporal_abs_snr_p90_db,temporal_abs_active_fraction_above,temporal_abs_relative_gain,temporal_abs_peak_detected,temporal_abs_persistent_detected
IMG_9267.MOV,brightness_second_run\lux300\IMG_9267.MOV,30.0,30.0,634,21.100000381469727,150,47,0,0.0,0.0,auto_platform,0.4333333373069763,2.0,1.5666651725769043,True,0.0006352446507662535,0.0012098143342882395,0.0012182577047497034,0.000574569683521986,0.0005917166126891971,0.0013105615507811308,10.025284791280438,10.324470169707432,11.935018672933762,20.02193437202857,20.27735547625111,21.536462056374948,0.9731404958677686,1.9044856699366468,True,True,False,0.0030645527876913548,0.0033931697253137827,0.003403631504625082,0.00032861693762242794,0.0003783884458243847,0.0035319284070283175,2.6652862460727174,3.068963905589429,4.109530992189105,8.51487716341708,9.739835613566271,12.275845200894107,0.008264462809917356,1.1072316126980433,False,False,True,0.0006331931799650192,0.0020829709246754646,0.001914688851684332,0.0014497777447104454,0.0013002302730455995,0.0028909891843795776,20.726507294889103,18.58852664668105,32.5460425772709,26.33052247182837,25.384899366633107,30.2499637650943,0.9731404958677686,3.28962943787635,True,True,True,0.0005793421296402812,0.002445193938910961,0.0025393280666321516,0.00186585180927068,0.0019688569591380656,0.0037200269289314747,44.24067903834587,46.68300471069439,74.67821802205697,32.9164356843521,33.383176025135064,37.463878924581806,0.9731404958677686,4.220638917506663,True,True,False,0.00028702509007416666,0.0004270981589797884,0.00039828428998589516,0.00014007306890562177,0.0001212724600918591,0.0006195107125677168,2.0225040457443306,1.7510435309903385,4.945314479667482,6.117787980644721,4.865938855808284,13.883878284454092,0.09917355371900827,1.4880168102009033,False,False
IMG_9268.MOV,brightness_second_run\lux300\IMG_9268.MOV,30.0,30.0,498,16.566667556762695,150,78,3,0.09999990463256836,0.037037037037037035,auto_platform,0.10000000149011612,2.700000047683716,2.5999975204467773,True,0.0006348135066218674,0.0011734183644875884,0.0012013785308226943,0.000538604857865721,0.0005714438739232719,0.0012953209225088358,16.632956291165144,17.647076217402958,20.548163483854356,24.4193889252621,24.93345522809529,26.255460247385667,0.9339080459770115,1.848445806914039,True,True,False,0.003108056727796793,0.003356556175276637,0.003368509467691183,0.0002484994474798441,0.0002742190845310688,0.003479526611045003,2.5203190669621764,2.7811715248365796,3.9071242220835227,8.029110500149857,8.88455548381239,11.837144385784534,0.020114942528735632,1.0799533178585186,False,False,True,0.0006233555031940341,0.0019362900638952851,0.0017114345682784915,0.001312934560701251,0.0010876518208533525,0.0030512933153659105,34.76661638353949,28.801110692272367,64.28068177100006,30.82324851170182,29.18818472617337,36.16160948622348,0.9339080459770115,3.106237217725451,True,True,True,0.000589136267080903,0.0020751203410327435,0.001949719968251884,0.0014859840739518404,0.0013659655814990401,0.003367618890479207,56.48336799263951,51.92137517322451,105.81677553747392,35.038411698909144,34.30692373063592,40.49109047039628,0.9339080459770115,3.5223096200047346,True,True,False,0.0002777701593004167,0.000399839598685503,0.00036509393248707056,0.0001220694393850863,9.489036165177822e-05,0.000556363957002759,1.9205547174092246,1.4929382212699445,4.502246281772624,5.668533698187101,3.4808367343172666,13.068584961621262,0.06896551724137931,1.4394620346999354,False,False
IMG_9269.MOV,brightness_second_run\lux300\IMG_9269.MOV,30.0,30.0,495,16.46666717529297,150,37,0,0.0,0.0,auto_platform,3.7666666507720947,5.0,1.2333321571350098,True,0.0006545697106048465,0.0012067327043041587,0.001233026385307312,0.0005521629936993122,0.0005845020641572773,0.0013076479081064463,7.846547325670038,8.306103742366055,9.366517636158846,17.893571969900076,18.387947022006806,19.43156310376084,0.936231884057971,1.8435510912796336,True,True,False,0.002971476409584284,0.0034054548013955355,0.0034046536311507225,0.00043397839181125164,0.00042426399886608124,0.003528114641085267,3.896780596283282,3.809553078398301,4.918134696719321,11.814119080668238,11.61748057928521,13.836008378419395,0.0927536231884058,1.146048069037831,False,False,True,0.0006585960509255528,0.0021628059912472963,0.00198174430988729,0.0015042099403217435,0.001329812512267381,0.0032712300308048725,17.49794243358357,15.469238809934106,30.469370313331616,24.859739668266542,23.789378880608485,29.677269581814038,0.9304347826086956,3.283964409151579,True,True,True,0.000577459461055696,0.002405291423201561,0.0024492754600942135,0.001827831962145865,0.0018679959466680884,0.00331472372636199,41.4382686618813,42.348815153917485,61.96915143934983,32.34803203595064,32.53682528067152,35.84351098552994,0.9391304347826087,4.165299186204813,True,True,False,0.0002898578532040119,0.00041589821921661496,0.0003850932698696852,0.00012604036601260304,0.00011020901729352772,0.0005872991168871522,1.9843873252005195,1.7351375909064979,4.918678964173968,5.952528888417275,4.786678373341305,13.836969552883495,0.09855072463768116,1.4348350911296217,False,False
IMG_9270.MOV,brightness_second_run\lux300\IMG_9270.MOV,30.0,30.0,481,16.0,150,47,1,0.03333333134651184,0.020833333333333332,auto_platform,0.20000000298023224,1.7666666507720947,1.5666651725769043,True,0.0005917311063967645,0.001235820702277124,0.0012625778326764703,0.0006440895958803594,0.0006725435960106552,0.0013662994606420398,17.5087988337075,18.28228650915223,21.101833867732974,24.86512705897773,25.240610213304365,26.486403991288903,0.9879154078549849,2.088483584718779,True,True,False,0.00305742840282619,0.0034467780496925116,0.0034669137094169855,0.00038934964686632156,0.0004179656971246004,0.003592857625335455,3.8103370975365336,4.090385631705427,5.3229250185921195,11.619267981354168,12.235285083505115,14.52300697049232,0.1510574018126888,1.1273454667021536,False,False,True,0.0005648977239616215,0.0020537131931632757,0.0020625435281544924,0.0014888154692016542,0.001501428137999028,0.0028612290043383837,44.61380819609389,44.991759122993265,68.92514870725194,32.98938591650718,33.06265947765829,36.767554235540054,0.9909365558912386,3.635548712713175,True,True,True,0.0005446017603389919,0.0023287988733500242,0.0021908609196543694,0.0017841971130110323,0.0016482009086757898,0.003934246953576803,67.03046293231336,61.921224459079475,127.41845683960733,36.525444375418886,35.83679071401471,42.1046468210574,0.9909365558912386,4.276150102600557,True,True,False,0.00027429574402049184,0.0004069978022016585,0.0003804125590249896,0.00013270205818116665,0.00011276212171651423,0.0005621084710583091,2.398635080344744,2.0382139100968466,5.322429652729583,7.599283620069507,6.184995223433642,14.522198600391292,0.10876132930513595,1.48379189642568,True,False
IMG_9271.MOV,brightness_second_run\lux300\IMG_9271.MOV,30.0,30.0,471,15.666666984558105,150,105,1,0.03333330154418945,0.009433962264150943,auto_platform,0.0,3.5333333015441895,3.4999966621398926,True,0.0007344507030211389,0.001175798592157662,0.0012125512585043907,0.000441347889136523,0.0004942479426972568,0.001284753903746605,5.87183325612665,6.575632461684225,7.536239511018958,15.375474286347327,16.358750615204233,17.543093848405963,0.8629283489096573,1.6009224136093176,True,True,False,0.003100708359852433,0.003314677393063903,0.0033077909611165524,0.00021396903321146965,0.00023021246306598186,0.0034694760106503963,1.910278551108627,2.055297085715199,3.4987932660909005,5.621933987771306,6.2574921287326015,10.878365639892957,0.006230529595015576,1.0690065005731957,False,False,True,0.0007465118542313576,0.002132952678948641,0.0022209968883544207,0.0013864408247172832,0.0014843893004581332,0.003073266474530101,15.286996473757897,16.36698342781031,25.764169320122353,23.686443307974535,24.279372853506697,28.220322892858015,0.8629283489096573,2.8572254638137333,True,True,True,0.0006823846488259733,0.0025681969709694386,0.0024923731107264757,0.0018858123221434653,0.0018216862226836383,0.004594400059431791,34.200616625397764,33.0376418597992,71.15947241779043,30.680678726148134,30.380180819077275,37.04465439057284,0.881619937694704,3.7635620546094657,True,True,False,0.00028362154262140393,0.00042947963811457157,0.00040679462836124003,0.00014585809549316764,0.00012297453940846026,0.0006216809269972146,1.9934585518183192,1.6807064867455177,4.617581044418145,5.99214420399411,4.509837524985478,13.288290531989858,0.07476635514018691,1.5142701578485818,False,False
IMG_9272.MOV,brightness_second_run\lux300\IMG_9272.MOV,30.0,30.0,459,15.266666412353516,150,54,13,0.4333329200744629,0.19402985074626866,auto_platform,2.7666666507720947,4.566666603088379,1.7999982833862305,True,0.0005999763961881399,0.001208280911669135,0.001236785901710391,0.0006083045154809952,0.0006478456780314445,0.0013122463133186102,15.900142113733779,16.933687135830585,18.906105945812303,24.028020120288982,24.575030631049366,25.532041745174595,0.9935275080906149,2.0138807448855767,True,True,False,0.00305781327188015,0.0034304920118302107,0.00343921291641891,0.00037267873995006084,0.00039636879228055477,0.0035640874411910772,3.7612854551508104,4.000378914773402,5.260683524066008,11.506725891486653,12.042022590566184,14.420843519745027,0.1553398058252427,1.1218775336536206,False,False,True,0.0005889769527129829,0.0022698170505464077,0.002275366336107254,0.0016808400978334248,0.001691677374765277,0.003461598651483655,35.69148765398433,35.921609803208746,61.11044013489084,31.051293002515614,31.10711582103272,35.722308232886476,0.9870550161812298,3.853830001481438,True,True,True,0.0005465240683406591,0.002490187529474497,0.0024044939782470465,0.0019436634611338377,0.0018633202416822314,0.004407010041177273,75.23961438493389,72.12951175098479,149.64732251777957,37.5289312211063,37.1622598486895,43.50137901742247,1.0,4.556409632672049,True,True,False,0.00028279569232836366,0.000436268252087757,0.00040934773278422654,0.00015347255975939333,0.00012765519204549491,0.0006244041142053902,2.9223984770298896,2.4307885357719736,6.5258557095134435,9.314788657539514,7.714943588698007,16.29274934106019,0.1941747572815534,1.5426976574352878,True,False
IMG_9273.MOV,brightness_second_run\lux300\IMG_9273.MOV,30.0,30.0,501,16.66666603088379,150,45,0,0.0,0.0,auto_platform,1.899999976158142,3.3999998569488525,1.4999985694885254,True,0.0005889503518119454,0.0012194496812298894,0.0012554372660815716,0.000630499329417944,0.00067243876401335,0.0013515552273020148,21.6512951430846,23.091491879530782,26.392174766626887,26.70967760424633,27.269039848570813,28.42950356812251,0.9772079772079773,2.0705475045191335,True,True,False,0.003036122303456068,0.0034444208722561598,0.0034638922661542892,0.00040829856880009174,0.00042857183143496513,0.003600211814045906,4.723913605938736,4.95847024785667,6.53565375093164,13.486038926978683,13.9069542338916,16.305780717356896,0.48717948717948717,1.1344802771401266,False,False,True,0.0005681469338014722,0.0020723959896713495,0.0020068360026925802,0.0015042490558698773,0.0014411438605748117,0.0030821124091744423,47.44771087666505,45.457217979566785,79.37407759012326,33.52430529306857,33.15205706020585,37.993573827456466,0.9715099715099715,3.647640894240059,True,True,True,0.000538160209544003,0.002357347635552287,0.0021054719109088182,0.001819187426008284,0.0015693401801399887,0.0044965255074203014,84.45541509709288,72.8563063087408,183.86049484134918,38.532550016302864,37.24934298939577,45.28976849281144,0.9943019943019943,4.38038263280321,True,True,False,0.0002812953607644886,0.0004240747366566211,0.00039317808113992214,0.00014277937589213252,0.00012169795809313655,0.0006267871358431876,2.4789262602278797,2.1129120522357705,6.168817302644178,7.8852721630092,6.497628407457929,15.804038165040314,0.15384615384615385,1.507578139589984,True,False
IMG_9274.MOV,brightness_second_run\lux300\IMG_9274.MOV,30.0,30.0,476,15.833333015441895,150,62,0,0.0,0.0,auto_platform,0.6666666865348816,2.7333333492279053,2.066664695739746,True,0.0006854436360299587,0.0011950741754844785,0.0012351192999631166,0.0005096305394545197,0.000564201851375401,0.0012958060251548886,6.839088058945575,7.571418598081957,8.385816137993512,16.69996391343216,17.583545150369975,18.47090672221382,0.9049079754601227,1.7435046627703248,True,True,False,0.003023539436981082,0.0033992258831858635,0.0034072413109242916,0.00037568644620478153,0.00041214050725102425,0.003536890959367156,3.2328809733438906,3.5465777850017575,4.662247210624827,10.191794305212667,10.996189788281882,13.37190595582242,0.05214723926380368,1.124253860098446,False,False,True,0.0006858817650936544,0.0019904235377907753,0.0019506148528307676,0.001304541772697121,0.0012736701173707843,0.002887364476919174,14.339490443600788,14.000149982608958,24.296878354051458,23.13067437745254,22.92265376537983,27.711009586619127,0.901840490797546,2.9019922078246108,True,True,True,0.0006161731434985995,0.0029170073103159666,0.002851082943379879,0.002300834166817367,0.0022548598353751004,0.004327851347625256,45.563249788140645,44.65282348382149,73.89715958255908,33.172293849283925,32.99697850734657,37.37255491097409,0.9049079754601227,4.73407083884466,True,True,False,0.0002865516871679574,0.0004380818863864988,0.00040509254904463887,0.00015153019921854138,0.00013276142999529839,0.0006350846961140633,2.225031690925204,1.9494357599705554,5.326583144006876,6.9467240195608335,5.798178567859097,14.528974208490425,0.1165644171779141,1.5288058176035952,True,False
IMG_9275.MOV,brightness_second_run\lux300\IMG_9275.MOV,30.0,30.0,477,15.866666793823242,150,53,0,0.0,0.0,auto_platform,0.0,1.7666666507720947,1.766664981842041,True,0.0006921264575794339,0.0012303419644013047,0.0012547057121992111,0.0005382155068218708,0.0005713777500204742,0.0013234737562015653,11.0914210585148,11.77482091953425,13.191976913244813,20.8997438505466,21.419086215382567,22.406197651911846,0.9204892966360856,1.7776259683875775,True,True,False,0.003123410977423191,0.003480489132925868,0.003499773098155856,0.00035707815550267696,0.00038564298301935196,0.0036507723852992058,3.0893519992884158,3.3364878311449995,4.642896365071504,9.79734788852314,10.465790904573712,13.335779796175554,0.04281345565749235,1.114323141617843,False,False,True,0.0006791628547944129,0.002540014684200287,0.0025409292429685593,0.001860851829405874,0.0018778395606204867,0.0038356154691427946,35.153184054515755,35.47409775254328,59.931898466359556,30.919293360760648,30.998227168665068,35.553160701737184,0.9235474006116208,3.739919912094083,True,True,True,0.000647368433419615,0.0029291552491486073,0.002712457673624158,0.0022817868157289922,0.0020756133599206805,0.005203415174037218,52.9456257311847,48.16166320160704,105.96079790605668,34.476601706516014,33.65402952629432,40.5029043992409,0.9204892966360856,4.524711274035771,True,True,False,0.00031465801293961704,0.0004344714689068496,0.0004038159968331456,0.00011981345596723258,8.084828732535243e-05,0.0006256807828322053,1.448950922933173,0.9777299184965788,3.6608274374232224,3.2210735167352116,-0.1956219043601296,11.271585155389893,0.03363914373088685,1.3807735733404787,False,False
IMG_9276.MOV,brightness_second_run\lux300\IMG_9276.MOV,30.0,30.0,502,16.700000762939453,150,34,0,0.0,0.0,auto_platform,3.866666555404663,5.0,1.1333322525024414,True,0.0005884940037503839,0.0012206389801576734,0.001255625393241644,0.0006321449764072895,0.0006712775211781263,0.0013542198576033115,15.89060222501362,16.87430015225184,19.352727527667863,24.02280712985459,24.544515397388132,25.734843642124563,0.9375,2.0741740313048638,True,True,False,0.0029862469527870417,0.0034793077502399683,0.0035003391094505787,0.0004930607974529266,0.000532249454408884,0.003635199973359704,3.835546480401816,4.140397152034145,5.18948707072714,11.676545000718491,12.340840023695026,14.30248868544172,0.1590909090909091,1.165110523425652,True,False,True,0.0005800286307930946,0.002403407357633114,0.0023987111635506153,0.0018233787268400192,0.0018131497199647129,0.003565017366781831,44.878002546360605,44.626240589374135,73.33201190719375,33.04067037744055,32.99180604957832,37.30587200570961,0.9375,4.14360124662613,True,True,True,0.000531872792635113,0.0027665055822581053,0.0026713148690760136,0.0022346327896229923,0.002147139806766063,0.004916749894618988,72.39955578983569,69.56488285252588,142.3144187759099,37.19471803150786,36.847801162266876,43.064978068808884,0.9403409090909091,5.20144218799333,True,True,False,0.0002792395534925163,0.00043283580453135073,0.000395092909457162,0.00015359625103883445,0.0001187193556688726,0.0006420632125809789,2.739561380428199,2.117492840483009,6.522485149700171,8.753620706713214,6.516439011988975,16.28826197955981,0.16477272727272727,1.5500519146294613,True,False
